AxX,AxY,AxZ,GxX,GxY,GxZ,source_file,label,origine
-0.109312,-0.178608,1.079456,-2.31,-5.67,7.07,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.103456,-0.165432,1.06872,-5.53,-3.01,7.77,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.115168,-0.166896,1.0004,-1.75,2.52,8.26,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.132248,-0.116144,1.02968,0.56,1.47,7.49,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.132736,-0.077592,1.04188,-4.62,1.61,6.23,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.13908,-0.076616,1.037488,-11.41,-1.47,3.92,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12932,-0.106872,1.000888,-14.14,0.0,2.17,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12688,-0.103456,0.99552,-19.18,0.77,1.12,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.13664,-0.086376,0.9638,-17.290001,0.07,-1.19,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.137616,-0.105896,0.950624,-15.75,-1.82,-5.18,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.136152,-0.1586,0.928176,-8.54,-1.61,-7.77,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.142496,-0.188368,0.955016,0.14,-2.31,-9.03,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.111752,-0.190808,0.959408,0.98,-2.1,-9.59,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.108336,-0.242536,0.944768,9.8,-3.08,-9.87,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.093208,-0.232776,0.982344,12.95,-7.77,-8.61,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.078568,-0.214232,1.009184,7.42,-9.24,-8.19,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.064904,-0.22448,0.988688,-1.26,-7.07,-8.61,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.084424,-0.258152,0.966728,1.33,-5.11,-8.12,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.085888,-0.284016,0.95892,14.77,-5.25,-6.72,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.0854,-0.272304,0.99796,20.51,-7.91,-5.18,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.066856,-0.257176,1.040416,15.26,-9.1,-3.22,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.073688,-0.271816,1.01992,9.24,-4.76,-1.12,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.077592,-0.260592,0.988688,13.37,-1.89,1.4,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.10248,-0.228384,0.985272,18.48,-3.15,2.66,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.105896,-0.194224,1.011136,18.129999,-7.14,3.78,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.10492,-0.19276,1.003328,16.030001,-7.91,3.92,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.098088,-0.199592,1.016504,11.55,-7.14,4.55,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.10736,-0.179584,1.025776,12.81,-5.32,5.67,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.118096,-0.11224,1.02236,19.530001,-3.36,2.73,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.116144,-0.09516,1.04676,26.809999,-2.03,-2.38,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12444,-0.117608,1.110688,33.669998,0.42,-8.68,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.033184,-0.182024,1.12728,33.110001,11.76,-13.65,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.05612,-0.313784,0.964776,56.490002,35.77,-15.33,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.059536,-0.339648,0.898408,68.459999,33.810001,-14.63,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.023912,-0.475312,0.958432,51.240002,20.16,-9.73,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.054656,-0.638304,1.028216,39.27,7.42,1.26,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.126392,-0.82716,1.060912,39.689999,5.04,21.49,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.218136,-0.94428,1.088728,40.880001,4.41,47.810001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.284992,-1.124352,1.18584,43.68,-2.17,72.379997,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.433344,-1.049688,1.259528,38.709999,-4.48,106.260002,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.644648,-1.068232,1.387872,34.509998,-4.76,136.990005,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.903776,-1.047248,1.457656,24.57,3.22,174.580002,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.218048,-0.9394,1.551352,21.700001,13.3,213.5,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.499136,-0.757864,1.48352,23.030001,40.950001,248.779999,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.70068,-0.542656,1.422032,5.32,63.91,279.369995,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.788032,-0.184464,1.299544,-17.780001,80.709999,308.839996,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.774368,0.153232,1.074088,-13.3,98.839996,321.089996,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.60308,0.491904,0.828136,0.28,103.18,321.440002,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.362984,0.728584,0.686128,-22.82,73.919998,313.73999,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.081408,0.955992,0.625128,-55.650002,38.779999,305.619995,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.76128,1.416664,0.489952,-36.259998,27.09,294.630005,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.43188,1.91296,0.464088,15.33,10.85,266.0,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.223992,1.824144,0.722728,7.35,-19.25,255.850006,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.214232,1.277096,0.82716,-6.86,-8.68,205.800003,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.119072,0.857904,1.036024,13.3,14.91,245.279999,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.040504,1.208776,0.97112,13.79,16.59,207.550003,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.072712,1.86904,0.82472,-2.03,23.450001,180.320007,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.209352,1.84708,0.776896,-9.1,28.139999,183.330002,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.175192,1.35908,0.770552,-13.37,17.08,149.589996,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.141032,0.91988,0.679296,-11.34,10.85,71.120003,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.169336,1.040904,0.654896,-30.030001,0.21,53.48,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.229848,1.20292,0.657824,-31.709999,-13.23,38.150002,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.236192,1.111664,0.847656,-17.08,-25.83,28.49,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.17324,0.830088,1.045784,-6.09,-28.84,-3.57,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.075152,0.455792,1.460584,-12.11,13.72,34.509998,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.159576,0.298656,1.37616,-24.709999,30.870001,22.540001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.23424,0.448472,1.160464,-19.459999,41.93,13.44,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.139568,0.509472,0.996984,-17.709999,37.799999,7.77,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.158112,0.256688,0.914024,-10.57,29.75,-13.79,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.181536,0.203496,0.881816,-12.32,21.84,-18.059999,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.165432,0.230336,0.975024,-12.88,12.88,-14.56,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.145424,0.238144,0.913048,-14.07,8.47,-15.82,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.163968,0.209352,0.863272,-19.25,13.16,-15.47,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.179584,0.311344,0.865712,-14.63,7.84,-13.65,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.175192,0.437248,0.85644,-14.98,6.16,-14.77,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.215696,0.61732,0.786656,-0.35,-0.84,-17.780001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.1952,0.85888,0.85644,2.73,-14.35,-21.35,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.233264,1.181936,0.93208,-3.15,-20.02,-19.25,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.164944,1.650904,0.927688,-4.97,-25.27,-15.96,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.18788,1.93248,0.820328,-29.540001,-17.99,-69.019997,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.10736,2.44976,0.911584,-5.81,-27.09,-69.300003,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.245464,2.736216,0.979904,-37.240002,-29.4,-106.889999,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.599264,2.13012,0.821304,-63.349998,18.690001,-237.720001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.577792,1.509872,0.427,-65.099998,10.71,-291.76001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.962336,0.766648,0.713944,-3.92,-10.78,-324.869995,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.291248,0.188856,1.07116,40.810001,-16.17,-344.190002,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.59088,-0.510936,1.26392,72.169998,-5.11,-347.410004,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.593808,-0.891088,1.104344,70.769997,0.91,-333.970001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.59332,-1.036512,1.11264,58.52,-44.029999,-310.100006,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.837808,-1.072136,1.671888,32.970001,-40.32,-286.089996,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.497184,-1.426424,1.87392,-27.790001,0.56,-256.410004,Stupefy_036_20260717_115240_798118,Stupefy,xiao
1.067256,-1.498648,1.618696,-42.77,54.529999,-217.559998,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.71492,-1.242936,1.05408,-11.69,77.349998,-190.679993,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.26352,-1.106296,0.629032,-28.35,35.490002,-177.869995,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.043432,-1.342976,0.733952,-52.220001,8.4,-170.169998,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.052216,-1.48108,0.865224,-4.62,-6.79,-206.919998,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.401624,-1.284904,0.943304,12.53,-32.48,-346.5,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.154208,-0.87108,1.221464,7.21,-67.059998,-326.970001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.074176,-0.633912,1.44204,-12.39,-38.080002,-225.470001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.072224,-0.40748,1.382504,5.53,9.17,6.02,Stupefy_036_20260717_115240_798118,Stupefy,xiao
0.038552,-0.535336,1.060912,2.45,11.55,37.73,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.054168,-0.43432,0.673928,9.66,-5.81,98.419998,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.17324,0.035624,0.397232,-0.07,-43.75,39.41,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.260592,-0.350872,0.371856,-5.81,-81.760002,36.049999,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.230336,0.661728,1.171688,53.060001,-20.16,-11.13,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.2684,0.468968,1.660176,26.18,-27.09,-130.130005,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.144936,0.17324,1.68604,-7.84,1.61,-33.459999,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.05856,-0.299144,1.442528,-34.439999,28.77,-6.58,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.076128,-0.326472,1.010648,-7.63,49.98,4.13,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.133224,-0.25864,0.725656,5.46,43.540001,9.1,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.162992,-0.20252,0.691984,1.33,19.879999,11.9,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.15372,-0.143472,0.741272,-2.1,3.01,13.37,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.139568,-0.113704,0.786656,3.22,-6.51,16.030001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.150304,-0.130296,0.863272,2.87,-12.39,26.32,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.145912,-0.146888,0.98576,6.93,-20.58,26.6,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.120536,-0.118584,1.033584,3.43,-25.690001,20.02,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.09272,-0.106384,1.024312,16.309999,-18.34,12.39,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.111264,-0.148352,0.95892,10.99,-19.6,10.71,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.087352,-0.127368,1.095072,4.41,-15.26,12.11,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.117608,-0.040992,1.098976,5.81,-8.82,10.29,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12444,-0.009272,1.10288,10.64,-5.53,7.7,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.128832,-0.030744,1.059448,12.88,-3.36,4.97,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.13176,-0.014152,0.993568,-1.75,-11.06,4.34,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.132248,0.02684,0.991128,0.21,-10.71,0.98,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.11224,-0.006832,0.997472,3.15,-12.74,-2.03,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.105408,-0.044408,1.008208,6.09,-9.1,-3.43,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.083448,-0.111752,1.077992,4.83,-7.91,-1.33,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.088816,-0.06832,1.140944,3.99,-7.0,0.7,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.081984,-0.035136,1.080432,0.35,-5.88,0.14,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.081496,-0.04392,1.086288,2.8,-0.98,-1.68,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.070272,-0.052216,1.106296,-0.07,4.69,-1.54,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.081008,-0.062464,1.072136,-5.46,8.12,-1.61,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.086376,-0.081984,1.043832,-4.41,9.45,-1.19,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.097112,-0.068808,1.054568,1.96,11.76,-1.19,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.104432,-0.0732,1.0492,1.68,12.18,-1.61,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.099552,-0.064416,1.025288,3.22,13.44,-1.47,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.11712,-0.034648,0.996984,0.49,12.81,-1.4,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.140544,-0.027816,0.976976,1.33,9.59,-2.66,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12444,-0.039528,0.993568,0.07,4.2,-3.71,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.113216,-0.0854,0.96868,0.14,3.99,-3.57,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.119072,-0.113704,0.981856,-2.94,0.0,-1.26,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.126392,-0.074664,0.983808,-1.12,-2.45,0.28,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.129808,-0.067832,0.985272,1.96,-3.43,-0.35,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.104432,-0.07076,1.012112,-3.78,-6.02,-0.77,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.108336,-0.101016,0.992592,-3.22,-3.22,-0.21,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.114192,-0.121512,1.016992,-3.01,-2.94,1.05,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.123464,-0.105896,1.025776,0.0,-1.89,1.75,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.116632,-0.089304,1.042368,4.76,0.98,1.75,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.122,-0.10248,1.012112,-1.68,3.99,1.75,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.134688,-0.089792,1.010648,-0.42,1.89,2.17,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12688,-0.051728,1.01992,5.18,1.12,1.26,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.116632,-0.074664,1.016992,2.73,3.08,0.14,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.127856,-0.094184,0.996984,1.47,3.99,0.84,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12932,-0.061976,0.996984,2.03,1.68,0.98,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.13664,-0.062952,0.979416,3.43,1.47,0.21,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.128832,-0.081496,0.974048,2.8,-1.47,0.35,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12688,-0.066368,0.981368,1.33,-5.95,0.91,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.120536,-0.050264,0.986248,4.2,-6.23,0.77,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.130784,-0.045384,0.980392,7.14,-6.02,-0.49,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12932,-0.035136,1.003328,6.72,-8.4,-1.33,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.13664,-0.034648,1.042368,4.41,-10.57,-2.03,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.113216,-0.050752,1.0614,4.76,-9.59,-1.54,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.113704,-0.037088,1.044808,8.54,-5.6,-1.68,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.111264,-0.023912,1.053104,9.03,-3.5,-1.96,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.115656,-0.010248,1.072624,-17.92,-4.62,-3.08,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.108336,-0.016592,1.089216,-3.92,-5.32,-3.92,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.097112,-0.044896,1.067256,-2.31,-1.33,-4.27,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.101504,-0.064416,1.033096,0.56,3.85,-3.29,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.1342,-0.054656,1.036024,-1.61,2.59,-2.52,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.135664,-0.05124,1.04676,-0.84,-0.63,-1.33,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.13176,-0.037088,1.050176,0.0,-2.59,-0.91,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.138592,-0.027328,1.037976,-2.66,-1.82,-1.12,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.152256,-0.029768,1.022848,-5.53,0.49,-1.89,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.157624,-0.005856,1.016504,-2.45,-1.54,-2.87,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.145424,0.000488,1.027728,-1.96,-4.97,-4.9,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12444,-0.0366,1.015528,-2.1,-3.92,-6.3,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.111264,-0.074664,1.024312,0.0,-1.96,-6.02,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.1098,-0.053192,1.048712,-1.96,-1.19,-6.09,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.091256,-0.076128,1.037488,-2.38,0.49,-6.37,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.101504,-0.093208,1.00772,3.36,3.64,-6.02,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.08784,-0.080032,1.017968,-1.19,3.01,-5.67,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.113216,-0.12444,0.983808,-0.77,5.18,-4.9,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.111752,-0.142984,0.980392,1.4,3.15,-1.96,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.132248,-0.08784,0.992592,2.59,0.07,0.21,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12932,-0.043432,0.998448,-0.49,-3.01,-0.07,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.133712,-0.04392,0.953064,4.34,0.28,-1.75,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.133712,-0.060512,0.959896,4.55,-0.63,-2.59,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.128832,-0.055632,0.964288,5.53,-2.03,-3.22,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.118096,-0.059536,0.991128,3.01,-4.62,-3.85,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.11224,-0.063928,0.981856,1.26,-6.58,-5.18,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.093208,-0.083448,0.978928,3.71,-4.13,-6.09,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.089792,-0.122488,0.985272,3.36,-0.91,-6.16,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.098576,-0.155672,0.98576,6.3,-1.89,-4.2,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.10736,-0.127856,1.01748,6.02,-6.3,-2.17,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.105896,-0.134688,1.016504,3.01,-7.28,-1.33,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.093696,-0.182024,1.016016,3.22,-6.72,0.84,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.101016,-0.191784,1.027728,7.49,-4.97,4.62,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.115168,-0.136152,1.072136,5.04,-8.12,7.84,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.11224,-0.071248,1.077016,-0.21,-8.89,8.12,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.096624,-0.07808,1.072624,-3.78,-7.14,8.26,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.083936,-0.07564,1.06628,-3.15,-3.64,8.4,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.091256,-0.083448,1.0736,-2.1,-0.49,8.47,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.101992,-0.086864,1.099464,-4.83,0.7,9.17,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.088816,-0.1098,1.0614,-3.29,4.62,10.43,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.088816,-0.140544,1.03212,6.37,9.03,13.51,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12688,-0.133712,1.014552,15.19,8.47,16.870001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.146888,-0.07564,1.083848,14.7,0.7,19.530001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.135176,-0.057096,1.145824,9.52,-5.67,20.51,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.12444,-0.074664,1.154608,5.04,-4.9,21.84,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.09272,-0.069784,1.16388,8.19,1.12,24.709999,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.111264,-0.00244,1.13704,7.77,9.24,26.879999,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.145424,0.096624,1.108736,2.66,10.36,25.690001,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.172264,0.180072,1.064328,5.88,10.43,20.23,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.182512,0.201056,1.054568,7.14,9.52,12.74,Stupefy_036_20260717_115240_798118,Stupefy,xiao
-0.23668,-0.049776,1.01748,6.93,-1.47,-10.22,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.22936,-0.048312,1.010648,6.3,-0.98,-11.13,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.233752,-0.055144,1.007232,8.89,-0.84,-12.11,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.237656,-0.053192,1.010648,4.69,-1.54,-13.02,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.24156,-0.039528,1.020896,-0.28,-3.08,-13.58,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.228384,-0.044896,1.024312,0.42,-2.17,-15.19,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.223992,-0.08052,1.009672,3.78,1.12,-16.450001,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.245952,-0.116144,1.020408,4.41,0.7,-15.4,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.228872,-0.096624,1.030168,0.7,-0.21,-13.44,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.224968,-0.079544,1.010648,-1.82,1.68,-13.23,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.233752,-0.099064,0.987712,-1.26,3.22,-13.16,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.227408,-0.121512,0.99308,1.47,2.73,-12.39,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.227408,-0.128344,0.974048,1.89,3.92,-10.78,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.2318,-0.121512,0.965752,0.77,2.8,-8.89,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.230336,-0.123464,0.959896,2.03,1.54,-7.07,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.233752,-0.131272,0.94428,4.13,1.05,-5.39,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.23912,-0.122976,0.938424,4.41,-0.91,-3.36,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.244,-0.097112,0.965752,3.64,-5.32,-1.89,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.23912,-0.076128,0.970632,4.2,-5.88,-1.12,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.234728,-0.06832,0.972096,4.2,-5.67,-1.61,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.243024,-0.069296,0.984296,6.23,-6.23,-1.75,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.246928,-0.039528,1.010648,2.94,-8.26,-1.82,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.218624,-0.023912,1.028704,4.27,-7.7,-3.36,Stupefy_037_20260717_115324_362743,Stupefy,xiao
-0.238632,-0.035624,1.022848,5.95,-4.13,-5.25,Stupefy_037_20260717_115324_362743,Stupefy,xiao
