AxX,AxY,AxZ,GxX,GxY,GxZ,source_file,label,origine
-0.186904,-0.01708,0.955504,13.09,-7.84,2.31,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.147376,0.109312,1.003328,-0.42,-6.51,3.71,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.150792,0.152256,1.033096,3.08,-2.1,0.28,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.158112,0.06344,1.021872,11.9,1.4,-0.7,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.181536,0.017568,1.001376,21.77,-3.78,0.77,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.152744,0.09028,1.004792,9.17,-2.87,1.4,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.12444,0.137616,1.018944,0.56,0.28,-0.77,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.130296,0.10736,1.026264,1.75,3.85,-3.99,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.176656,0.014152,0.999912,5.25,5.11,-3.64,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.172264,0.017568,0.948184,4.9,1.68,-1.12,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.162992,0.047336,0.937936,3.78,-2.8,-0.07,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.157624,0.05368,0.957456,3.22,-3.78,0.28,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.170312,0.024888,0.965264,0.14,-3.08,1.61,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.172264,0.061,0.971608,-4.83,-6.09,2.45,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.149328,0.113704,1.00528,-0.98,-4.76,0.63,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.148352,0.098576,1.027728,10.71,-6.02,-2.03,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.155672,0.091744,1.038952,20.299999,-5.88,-1.89,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.163968,0.196664,0.992592,5.67,-5.74,-2.94,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.11956,0.264984,0.991616,-11.69,-4.06,-9.87,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.189832,0.01464,1.016992,-4.27,-5.39,-12.39,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.251808,-0.155672,1.038952,13.23,-10.15,-2.66,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.202032,-0.029768,1.077016,24.360001,-14.49,5.81,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.147864,0.150304,1.084336,12.53,-8.75,6.02,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.122,0.188368,1.087264,3.92,0.28,1.19,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.148352,0.098088,1.084824,4.55,3.01,0.42,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.149328,0.137616,1.063352,6.58,3.08,0.49,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.133224,0.185928,1.032608,7.63,2.03,-3.43,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.13908,0.11468,1.006256,4.69,5.11,-6.58,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.181536,0.0,0.978928,10.92,4.13,-3.22,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.174216,0.01708,0.950136,12.81,2.59,2.45,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.152744,0.130296,0.920368,2.03,-0.56,3.57,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.1342,0.147376,0.937448,-5.04,-2.31,1.33,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.167384,0.057584,0.968192,-1.4,-4.2,2.38,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.167872,0.081008,0.99796,9.8,-5.25,5.74,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.1586,0.196664,0.994544,4.97,-4.27,5.18,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.134688,0.250832,0.99796,-4.06,-3.64,0.98,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.130296,0.1708,1.025776,-2.94,-1.26,-2.52,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.16836,0.075152,1.01748,5.39,-0.35,-1.82,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.161528,0.11468,1.001864,10.57,-4.34,-0.84,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.14396,0.144448,1.014064,2.24,-3.99,-2.66,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.162992,0.05124,1.03944,2.38,-1.33,-3.01,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.186416,-0.0244,1.026264,1.12,1.12,1.75,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.183976,0.023912,1.011624,1.54,-0.28,7.07,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.166408,0.093696,1.013088,2.1,-1.47,8.75,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.161528,0.112728,1.037,3.36,-3.43,9.17,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.151768,0.14152,1.04432,2.24,-0.84,9.1,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.1342,0.21228,1.040904,0.91,-1.12,7.28,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.116632,0.267424,1.04432,-3.5,2.17,2.52,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.122488,0.203008,1.06628,1.75,4.13,-1.68,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.14152,0.106384,1.035536,7.91,6.86,-2.45,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.16348,0.105408,0.964288,3.01,6.93,-0.84,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.155672,0.141032,0.915488,-1.96,5.81,-0.42,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.162992,0.130296,0.88084,-8.05,4.55,-0.28,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.182512,0.110776,0.878888,-4.2,-4.27,0.7,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.159576,0.13176,0.922808,-4.34,-11.13,-0.42,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.15616,0.127368,0.970632,-4.27,-13.09,-1.68,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.144936,0.122,1.026264,1.19,-12.81,-1.4,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.135664,0.137128,1.07116,1.47,-9.45,-1.61,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.142496,0.125416,1.081408,2.45,-5.18,-2.38,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.122,0.127368,1.079456,3.78,-1.4,-2.73,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.1464,0.099064,1.047248,3.71,2.03,-3.01,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.159576,0.069784,1.007232,0.07,2.66,-1.54,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.145912,0.095648,1.000888,-1.05,1.4,0.42,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.143472,0.129808,1.004304,1.68,1.68,-0.07,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.144936,0.110776,0.987224,5.39,1.26,-1.12,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.173728,0.067832,0.972584,10.01,-2.87,0.63,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.17324,0.0976,0.961848,6.37,-4.69,3.08,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.135664,0.137616,0.998936,7.35,-7.42,2.66,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.158112,0.08784,1.037488,12.04,-6.65,2.31,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.188368,-0.013664,1.035048,19.25,-5.67,6.79,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.17324,0.04148,1.013576,12.74,-7.28,13.09,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.133224,0.142984,1.016992,-6.02,-5.04,14.21,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.117608,0.164456,1.035048,-13.09,-1.47,12.95,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.147376,0.147864,1.029192,-8.61,-1.19,12.11,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.142496,0.170312,1.039928,4.62,-4.97,10.5,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.125904,0.218624,1.043832,8.54,-5.53,7.49,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.102968,0.23912,1.037976,5.32,-1.96,3.36,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.137616,0.197152,1.009672,-1.33,-1.05,1.54,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.133712,0.179096,1.014552,-4.97,-1.19,0.84,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.123952,0.184464,1.041392,-10.78,1.19,-1.19,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.128832,0.118096,1.026264,-8.61,3.78,-2.03,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.152744,0.067344,0.995032,0.0,1.89,1.12,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.142496,0.122976,0.982832,5.67,-1.75,3.01,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.124928,0.127368,1.028216,5.25,-0.91,2.24,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.137128,0.071248,1.025776,1.89,4.34,3.78,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.15616,0.060024,1.001864,4.2,4.34,7.84,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.142008,0.121512,0.992592,1.05,6.93,10.29,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.132248,0.215696,0.950624,1.4,7.28,8.4,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.127368,0.237656,0.90768,0.63,5.04,3.01,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.15372,0.182512,0.866688,-1.68,-0.77,-0.63,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.159576,0.168848,0.89304,-2.1,-11.69,-2.17,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.14152,0.188368,0.959408,1.05,-13.51,-4.41,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.129808,0.161528,0.992104,-5.32,-11.55,-5.95,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.144448,0.111752,1.029192,1.54,-12.53,-5.18,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.14152,0.105896,1.039928,-0.63,-10.22,-3.92,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.141032,0.118584,1.042856,-4.9,-10.99,-2.94,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.127856,0.122976,1.08092,-3.36,-9.73,-2.87,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.137128,0.07564,1.110688,-3.5,-6.23,-1.82,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.1464,0.061,1.098,-0.84,-2.1,2.03,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.142984,0.1342,1.074576,-0.35,0.77,4.41,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.116144,0.206424,1.047248,-3.01,3.57,2.38,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.1098,0.155672,1.022848,-1.96,5.81,0.28,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.158112,0.085888,0.966728,2.45,3.36,1.12,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.15128,0.0976,0.933544,3.92,-2.31,3.08,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.1342,0.157136,0.943792,-0.98,-6.93,2.66,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.1342,0.127856,0.987224,-4.41,-8.68,1.54,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.123952,0.079056,1.01992,-6.09,-9.1,2.03,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.1342,0.057096,1.041392,-5.11,-7.84,4.83,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.129808,0.063928,1.05652,-2.17,-6.02,6.44,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.128344,0.061,1.05652,-6.23,-3.15,7.63,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.143472,0.048312,1.042856,-11.9,-0.35,10.22,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.11956,0.07564,1.040904,-2.24,-0.42,12.18,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.110776,0.147376,1.038464,5.6,-1.68,11.83,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.108824,0.18788,1.031144,8.61,-0.21,9.03,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.111752,0.198616,0.992104,4.06,0.14,6.3,Aldehorsa_007_20260727_141427_008906,Aldehorsa,xiao
-0.728096,0.150304,0.695888,-6.86,2.94,-7.7,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.732488,0.1342,0.705648,-7.49,2.8,-6.79,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.72224,0.13908,0.704672,-2.38,1.89,-6.72,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.721264,0.123952,0.702232,6.93,-0.35,-6.51,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.714432,0.129808,0.722728,7.91,-2.66,-6.02,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.704184,0.140544,0.730536,1.68,0.42,-5.39,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.70028,0.121024,0.714432,-5.81,4.06,-4.97,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.700768,0.105408,0.691496,-13.93,5.88,-4.2,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.723704,0.11468,0.706624,-29.82,9.1,-3.57,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.733464,0.10004,0.697352,-21.209999,6.79,-4.55,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.703208,0.066856,0.73444,-5.6,5.81,-4.69,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.730536,0.05368,0.704672,6.65,5.32,-4.69,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.741272,0.08296,0.646112,11.41,1.19,-4.41,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.73932,0.100528,0.6466,4.97,-2.94,-4.41,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.727608,0.088816,0.678808,-4.55,-1.75,-4.06,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.749568,0.062952,0.695888,-10.01,-1.4,-2.66,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.747128,0.041968,0.721264,-5.88,-3.22,-0.91,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.752496,0.031232,0.72712,3.01,-3.43,1.75,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.757864,0.049776,0.713456,5.39,-5.6,4.69,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.747128,0.094672,0.733952,5.6,-7.49,6.37,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.726144,0.120048,0.75884,2.52,-4.34,6.51,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.723216,0.125416,0.756888,-2.59,-0.28,5.95,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.715408,0.12444,0.762744,-4.62,-0.07,5.25,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.727608,0.105408,0.767624,2.45,2.24,4.62,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.738344,0.102968,0.766648,10.43,1.82,4.9,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.72956,0.11468,0.752984,11.76,3.99,5.6,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.722728,0.133712,0.726144,6.72,5.18,6.09,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.73688,0.146888,0.687104,2.73,6.65,6.37,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.726632,0.1586,0.662704,3.85,6.51,6.16,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.729072,0.174216,0.650992,0.49,3.29,4.55,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.715896,0.18788,0.65636,7.7,-0.07,1.96,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.712968,0.194712,0.662216,8.33,-2.1,0.28,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.684664,0.203496,0.644648,10.15,1.61,-2.03,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.708576,0.198128,0.595848,9.8,0.91,-4.34,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.733464,0.166408,0.597312,3.5,-4.76,-5.67,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.743712,0.127856,0.61732,9.17,-5.95,-5.46,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.793976,0.10248,0.61488,12.53,-11.13,-3.85,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.830088,0.113704,0.659776,11.55,-20.65,-2.8,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.87596,0.114192,0.804224,11.55,-30.17,-1.82,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.986248,0.164944,1.029192,6.58,-43.889999,0.14,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-1.051152,0.307928,1.581608,5.46,-31.290001,-0.7,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-1.18584,0.507032,1.822192,-29.889999,12.53,-6.79,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-1.459608,0.411384,1.918816,-41.720001,25.969999,-11.83,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-1.530856,0.22936,2.636664,-1.82,-17.85,-9.94,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-1.024312,0.071248,3.785904,45.709999,48.580002,-1.47,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.434808,0.1098,4.044544,66.220001,200.550003,7.35,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.194712,0.146888,3.426248,103.669998,342.230011,4.48,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.610488,0.013664,2.24236,114.029999,438.690002,1.05,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.874496,-0.189344,0.969168,114.169998,486.01001,3.01,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.833992,-0.267424,-0.292312,105.419998,470.609985,7.49,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.576816,-0.267424,-1.221952,101.010002,398.299988,10.57,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.289384,-0.233752,-1.763632,67.129997,303.940002,12.67,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.103944,-0.133224,-1.851472,35.91,226.240005,13.79,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.073688,-0.165432,-1.805112,35.279999,132.160004,14.63,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.148352,-0.101016,-1.382504,33.32,75.32,14.28,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.220576,-0.165432,-1.219024,20.02,36.889999,15.33,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.251808,-0.138592,-0.976976,20.719999,21.49,21.0,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.314272,-0.021472,-0.950136,22.120001,13.79,23.52,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.390888,0.118096,-0.900848,19.67,6.3,20.719999,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.447496,0.188368,-0.793976,-4.34,-0.56,12.74,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.526064,0.170312,-0.759816,-20.299999,-2.73,5.74,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.60512,0.13908,-0.79056,-19.530001,-16.17,0.7,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.632936,0.125904,-0.748104,-3.57,-34.509998,-0.98,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.654408,0.160064,-0.708088,15.96,-45.849998,-1.33,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.628056,0.217648,-0.684664,4.55,-45.57,-4.55,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.63928,0.277184,-0.838384,-23.17,-39.27,-9.52,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.64904,0.28792,-1.008208,-19.67,-50.75,-13.51,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.592432,0.254248,-1.001864,12.88,-72.800003,-15.75,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.506544,0.282064,-1.016504,43.189999,-75.18,-17.780001,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.396744,0.423096,-1.3908,47.740002,-56.0,-25.690001,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.31232,0.506544,-2.109624,37.450001,-60.130001,-40.32,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.238632,0.433344,-2.741584,54.880001,-120.260002,-55.720001,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.17568,0.223016,-2.999248,-9.87,-194.25,-75.949997,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.01464,-0.196664,-2.890912,-68.669998,-251.580002,-92.470001,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.033184,-0.75152,-2.924096,-72.099998,-300.299988,-86.169998,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.352336,-0.85156,-2.717184,-50.259998,-398.579987,-50.68,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
1.194136,-0.607072,-1.81292,3.71,-541.169983,-17.780001,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
2.77184,-0.372832,-0.366976,-41.790001,-646.099976,-10.99,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
4.205096,-0.321592,1.581608,-95.269997,-757.960022,-34.439999,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
4.593544,-0.362096,4.049912,-96.389999,-751.309998,-33.25,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
3.70636,-0.389912,5.549536,-20.16,-533.26001,-26.32,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
2.592744,-0.24888,6.364984,70.559998,-251.509995,-16.66,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
1.628944,0.325496,5.035184,86.029999,19.040001,17.57,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.811544,0.950136,2.930928,-38.919998,107.309998,7.35,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
0.02928,0.293288,1.6714,-75.389999,71.610001,-27.09,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.299632,-0.70516,1.57624,-50.610001,10.36,-19.459999,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.257176,-0.745664,1.838296,19.389999,-15.47,9.52,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.035624,-0.194712,1.696776,37.52,32.27,26.530001,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.091256,0.133712,1.087752,41.790001,59.849998,27.299999,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.268888,0.20008,0.630496,32.619999,42.139999,27.440001,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.209352,0.38064,0.630984,4.06,11.13,20.51,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.16348,0.25376,0.776896,3.99,3.15,11.9,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.225944,0.067344,0.839848,29.540001,-8.19,9.94,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.232288,0.096136,0.807152,-1.68,-16.17,7.98,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.188368,0.189344,0.908656,-31.639999,-34.509998,-0.49,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.177632,-0.05124,1.213168,-5.11,-36.68,-2.73,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.24156,-0.352824,1.433256,35.419998,-15.61,10.15,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.17568,-0.109312,1.376648,24.15,18.9,25.27,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.171776,0.259616,1.016016,-13.16,38.57,23.309999,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.213256,0.303536,0.80764,-19.74,26.040001,13.37,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.247904,0.172752,0.876448,-1.47,5.88,7.49,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.21472,0.066368,0.992592,19.040001,0.28,5.6,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.238144,0.04148,0.92476,1.75,4.2,6.58,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.250832,0.062464,0.747616,-3.01,3.92,9.1,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.262056,0.131272,0.735904,-8.82,-11.62,9.31,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.212768,0.127368,0.928176,-7.42,-20.16,7.84,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.204472,0.071736,1.120936,4.27,-18.129999,6.79,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.225944,0.059536,1.117032,10.36,-11.2,7.07,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.21228,0.17568,1.052128,8.89,-7.28,5.53,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
-0.193248,0.236192,1.043344,-0.91,-3.57,0.07,Aldehorsa_008_20260727_141437_698076,Aldehorsa,xiao
